spam,word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_semicolon,char_freq_leftparanthesis,char_freq_leftsquarebracket,char_freq_exclamation,char_freq_dollarsign,char_freq_hashtag,capital_run_length_average,capital_run_length_longest,capital_run_length_total
spam,0.0,0.0,0.0,0,0.0,0.0,1.47,0.0,0.0,1.47,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,1.47,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,1.214,3,17
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.96,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,1.96,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.201,0.0,0.0,0.1,0.0,4.548,59,141
spam,0.0,0.0,0.0,0,1.26,0.0,2.53,1.26,1.26,1.26,1.26,1.26,0.0,0.0,0.0,0.0,5.06,0.0,2.53,1.26,3.79,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.537,0.0,0.0,72.5,287,290
spam,0.0,0.53,0.53,0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.53,0.0,1.06,1.6,0.0,1.06,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.087,0.0,0.877,0.0,0.0,3.4,61,187
spam,0.0,0.44,0.89,0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.44,0.0,0.89,2.24,0.0,1.34,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.44,0.0,0,0,0.0,0.073,0.0,0.807,0.0,0.0,3.849,121,281
spam,0.0,0.46,0.46,0,0.46,0.46,0.46,0.0,0.0,0.0,0.46,0.46,0.0,0.0,0.0,0.92,0.0,0.92,2.76,0.0,1.38,0,0.46,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.46,0,0,0.0,0.0,0.46,0.0,0,0,0.0,0.0,0.0,0.298,0.223,0.0,2.156,13,110
spam,0.0,0.0,0.48,0,1.44,0.0,0.48,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.48,0.96,0.0,2.41,0.0,2.41,0,0.48,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.48,0.0,0,0,0.0,0.081,0.0,0.486,0.243,0.0,5.13,78,236
spam,0.0,0.94,0.94,0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.94,0.0,0.94,0,1.88,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.366,0.0,0.0,26.5,245,318
spam,0.0,0.0,1.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.59,4.14,0.0,1.18,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.59,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.165,0.0,0.165,0.082,0.0,2.325,16,100
spam,0.75,0.18,0.37,0,0.18,0.12,0.0,0.25,0.75,0.31,0.25,1.51,0.31,0.37,0.0,0.37,0.44,0.12,2.96,0.69,1.26,0,0.44,0.75,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.12,0,0,0.12,0,0,0.06,0.0,0.0,0.0,0,0,0.0,0.085,0.053,0.437,0.234,0.064,3.675,45,1066
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.338,0.0,1.666,5,10
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,0.0,1.11,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.431,0.0,0.0,4.071,29,114
spam,0.0,0.0,0.23,0,0.0,0.0,0.23,0.0,0.0,0.95,0.0,0.47,0.0,0.23,0.0,0.23,0.95,0.0,2.38,0.0,1.9,0,0.0,0.47,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.23,0.23,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.123,0.0,0.197,0.0,0.024,5.038,280,519
spam,0.0,0.72,0.72,0,0.0,0.0,0.0,1.45,0.0,0.0,0.72,0.0,0.0,0.0,0.0,2.91,0.0,0.72,1.45,0.0,0.0,0,0.72,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.123,0.0,0.495,0.0,0.0,1.525,8,61
spam,0.0,0.0,1.28,0,1.28,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,2.56,0.0,1.28,0,1.28,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.181,0.0,0.724,0.0,0.0,3.071,9,43
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.278,0.0,0.834,0.0,0.0,5.13,27,118
spam,0.0,0.46,0.46,0,1.4,0.0,0.46,1.86,0.0,0.93,0.46,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.93,0.46,1.4,0,0.0,0.46,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,1.4,0,0,0.46,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.071,0.0,0.571,0.214,0.0,4.63,64,213
spam,0.0,0.0,0.38,0,1.15,0.76,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.0,0.38,0.0,0.38,2.69,0.0,2.3,0,0.0,0.38,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.122,0.0,0.061,0.061,0.0,1.775,20,158
spam,0.0,0.79,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,1.58,1.58,3.96,0.0,1.58,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.79,0.0,0,0,0.0,0.268,0.0,0.268,0.0,0.0,2.815,26,107
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,9.09,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.153,0.0,0.0,0.0,0.0,3.8,23,38
spam,0.0,0.56,1.12,0,2.24,0.0,1.12,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.0,0.56,2.8,0.0,3.93,0.0,1.68,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.25,0.0,1.083,0.333,0.0,4.974,140,194
spam,0.47,0.31,0.47,0,0.05,0.13,0.05,0.26,0.44,0.76,0.26,0.97,0.58,1.26,0.0,0.26,0.44,0.0,3.25,0.0,1.5,0,1.05,0.34,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.02,0.0,0,0,0.004,0.066,0.0,0.322,0.764,0.159,6.1,193,3038
spam,0.59,0.44,0.29,0,0.14,0.03,0.03,0.14,0.56,0.67,0.29,0.67,0.59,1.23,0.03,0.22,0.44,0.07,3.43,0.0,1.53,0,0.59,0.63,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.03,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.07,0.0,0,0,0.0,0.075,0.0,0.613,0.532,0.137,7.3,763,2453
spam,0.59,0.44,0.29,0,0.14,0.03,0.03,0.14,0.56,0.67,0.29,0.67,0.59,1.23,0.03,0.22,0.44,0.07,3.43,0.0,1.53,0,0.59,0.63,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.03,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.07,0.0,0,0,0.0,0.075,0.0,0.612,0.531,0.137,7.3,763,2453
spam,0.46,0.0,0.46,0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,1.38,0.0,0.0,2.31,0.0,0.46,0.46,2.77,0.0,2.31,0,1.38,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.46,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.494,0.0,0.082,0.823,0.0,3.4,12,102
spam,0.0,0.35,0.7,0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.05,0.0,0.7,2.11,0.0,1.4,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.35,0.0,0,0,0.0,0.122,0.0,1.284,0.0,0.0,3.639,61,313
spam,0.0,0.43,0.43,0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.43,0.0,0.86,1.29,0.0,0.86,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.147,0.0,0.736,0.0,0.0,2.81,61,222
spam,0.0,0.0,0.0,0,0.0,0.6,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.21,0.0,0.0,0,0.6,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.207,0.518,0.414,0.31,0.0,0.0,4.897,17,191
spam,1.24,0.41,1.24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.41,0.0,0.82,3.73,0.0,1.24,0,0.0,0.41,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.41,0.0,0,0,0.0,0.065,0.0,0.461,0.527,0.0,3.166,19,114
spam,0.0,0.0,0.0,0,4.25,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,4.96,0.0,1.41,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.38,0.0,0.0,1.153,3,30
spam,0.0,0.0,0.64,0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,2.59,0.0,0.0,0,0.64,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.64,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.094,0.189,0.284,0.662,0.0,0.0,10.068,131,292
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,3.33,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.305,0.611,0.0,1.529,0.0,0.0,5.5,22,66
spam,0.0,0.0,0.64,0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,2.59,0.0,0.0,0,0.64,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.64,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.094,0.189,0.284,0.662,0.0,0.0,10.068,131,292
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,3.33,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.305,0.611,0.0,1.529,0.0,0.0,5.5,22,66
spam,0.0,0.0,0.64,0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,2.59,0.0,0.0,0,0.64,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.64,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.094,0.189,0.284,0.662,0.0,0.0,10.068,131,292
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,3.33,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.305,0.611,0.0,1.529,0.0,0.0,5.5,22,66
spam,0.0,0.0,0.0,0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,1.58,0.0,0.0,0,0.79,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.79,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.115,0.231,0.347,0.462,0.0,0.0,5.793,22,168
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,3.33,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.305,0.611,0.0,1.529,0.0,0.0,5.5,22,66
spam,0.0,0.0,0.0,0,0.0,0.0,1.96,0.0,0.0,1.96,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,1.96,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.166,60,74
spam,0.0,0.0,0.0,0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.907,0.0,0.0,1.285,7,36
spam,0.0,0.0,0.0,0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.147,0.0,0.0,0.0,0.0,2.913,27,67
spam,0.0,0.0,0.76,0,0.38,0.0,0.76,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.76,1.52,0.0,0.76,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.177,0.059,3.836,79,211
spam,0.0,0.0,0.0,0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.95,0.0,0.95,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.365,0.0,0.0,0.0,0.0,1.238,6,78
spam,0.12,1.76,0.63,0,0.88,0.0,0.12,0.5,0.25,3.9,0.5,0.88,0.12,0.0,0.0,0.25,0.12,0.0,2.9,0.25,1.38,0,1.13,0.12,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.12,0.0,0.0,0.0,0,0,0.019,0.379,0.159,0.0,0.119,0.0,4.155,38,507
spam,0.0,0.0,1.02,0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.53,0.0,1.53,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.51,0.0,0,0,0.0,0.09,0.0,0.542,0.0,0.0,1.972,19,146
spam,0.0,0.0,0.0,0,1.28,0.0,2.56,1.28,1.28,1.28,1.28,1.28,0.0,0.0,0.0,0.0,5.12,0.0,2.56,1.28,5.12,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.542,0.0,0.0,102.666,304,308
spam,0.0,0.55,0.55,0,2.23,0.0,1.11,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.55,2.79,0.0,3.91,0.0,1.67,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.248,0.0,1.158,0.331,0.0,4.875,140,195
spam,0.5,0.46,0.34,0,0.15,0.03,0.0,0.19,0.57,0.65,0.3,0.73,0.65,1.27,0.03,0.23,0.42,0.0,3.08,0.0,1.34,0,0.5,0.5,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.03,0.0,0,0,0.011,0.077,0.0,0.335,1.281,0.125,7.202,595,2413
spam,0.0,0.32,0.8,0,0.32,0.0,0.16,0.0,0.0,0.48,0.16,0.0,0.16,0.0,0.16,0.16,0.0,0.8,0.16,0.16,0.64,0,0.0,0.0,0.0,0,0,0.16,0,0,0.0,0,0.16,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.271,0.024,0.049,5.709,149,982
spam,0.0,0.0,0.0,0,0.92,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.61,0,0.61,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.046,0.0,0.0,0.092,0.322,0.0,2.074,49,278
spam,0.16,0.0,0.67,0,0.33,0.16,0.33,0.84,0.16,0.5,0.33,1.51,0.0,0.0,0.0,0.0,1.68,0.33,2.18,1.68,3.69,0,0.0,0.33,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.16,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.19,0.0,1.194,0.054,0.0,5.567,101,657
spam,0.5,0.0,0.5,0,1.51,0.0,0.0,0.0,0.0,0.0,0.5,1.01,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,3.03,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1.01,0.0,0,0,0.0,0.089,0.0,0.089,0.178,0.0,3.416,53,164
spam,0.0,0.0,0.0,0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.59,4.76,0.0,1.19,0,0.0,0.59,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.427,0.0,0.0,10.0,33,170
spam,0.0,0.0,0.0,0,1.6,0.0,0.4,1.2,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.0,1.6,0.4,4.0,0.0,2.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.706,0.212,0.0,1.838,13,114
spam,0.41,0.0,0.41,0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.41,0.0,0.0,7.05,0.0,2.48,0,0.82,0.41,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.97,0.149,0.0,32.142,335,450
spam,0.0,0.0,0.38,0,0.76,0.0,0.38,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.38,0.76,0.0,3.04,0.0,1.52,0,0.38,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1.14,0.0,0,0,0.0,0.299,0.0,0.598,0.179,0.0,4.523,78,285
spam,0.0,0.0,0.0,0,0.4,0.4,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.0,0.0,2.0,0,0.0,0.4,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.121,0.0,0.0,1.979,12,95
spam,0.0,0.0,1.12,0,0.56,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,2.25,0.0,1.12,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.56,0.0,0,0,0.0,0.101,0.0,0.606,0.0,0.0,2.36,19,144
spam,0.0,0.0,0.8,0,1.44,0.16,0.16,0.0,0.0,0.0,0.0,0.64,0.8,0.0,0.0,0.0,0.16,0.16,1.6,0.0,0.47,0,0.64,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.024,0.0,0.299,0.174,0.0,1.891,24,174
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.53,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1.26,0.0,0,0,0.0,0.215,0.0,0.215,0.431,0.0,4.0,25,76
spam,0.0,0.39,0.39,0,0.19,0.0,0.0,0.19,0.0,0.0,0.39,0.39,0.0,0.0,0.0,0.98,0.19,0.39,0.59,0.0,0.78,0,0.19,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.19,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.128,0.0,0.16,0.16,0.0,2.128,31,730
spam,0.0,0.39,0.39,0,0.19,0.0,0.0,0.19,0.0,0.0,0.39,0.39,0.0,0.0,0.0,0.98,0.19,0.39,0.59,0.0,0.78,0,0.19,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.19,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.128,0.0,0.16,0.16,0.0,2.128,31,730
spam,1.0,0.0,0.33,0,0.66,0.66,0.0,0.0,0.0,0.0,0.0,0.33,0.66,0.0,0.0,0.66,0.66,0.0,2.33,0.0,0.33,0,1.66,0.33,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.06,0.0,0.12,0.541,0.0,5.428,21,304
spam,0.0,0.0,0.0,0,1.65,0.0,0.0,0.0,0.82,0.0,0.0,1.65,0.0,0.0,0.0,0.82,0.0,0.0,1.65,0.0,0.82,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.415,0.0,0.0,0.0,0.0,1.769,11,69
spam,1.0,0.0,0.33,0,0.66,0.66,0.0,0.0,0.0,0.0,0.0,0.33,0.66,0.0,0.0,0.66,0.66,0.0,2.33,0.0,0.33,0,1.66,0.33,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.06,0.0,0.12,0.541,0.0,5.428,21,304
spam,0.0,0.0,0.0,0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.558,0.279,0.0,3.272,23,36
spam,0.5,0.46,0.34,0,0.15,0.03,0.0,0.19,0.57,0.65,0.3,0.73,0.65,1.27,0.03,0.23,0.42,0.0,3.08,0.0,1.34,0,0.5,0.5,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.03,0.0,0,0,0.011,0.077,0.0,0.335,1.281,0.125,7.202,595,2413
spam,0.0,0.0,0.0,0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.558,0.279,0.0,3.272,23,36
